"ref_area.label","indicator.label","source.label","sex.label","classif1.label","classif2.label","time","obs_value","obs_status.label"
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Aggregate bands): 25-54",,"2022",5706.938,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Aggregate bands): 55-64",,"2022",1608.599,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Aggregate bands): 65+",,"2022",1253.545,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Aggregate bands): Total",,"2022",13164.298,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Aggregate bands): <15",,"2022",2399.503,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Aggregate bands): 15-24",,"2022",1731.8,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Aggregate bands): 25-54",,"2022",5566.694,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Aggregate bands): 55-64",,"2022",1665.974,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Aggregate bands): 65+",,"2022",1800.327,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (10-year bands): Total",,"2022",26069.417,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (10-year bands): <15",,"2022",4926.584,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (10-year bands): 15-24",,"2022",3540.757,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (10-year bands): 25-34",,"2022",3883.597,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (10-year bands): 35-44",,"2022",3421.44,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (10-year bands): 45-54",,"2022",3968.595,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (10-year bands): 55-64",,"2022",3274.573,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (10-year bands): 65+",,"2022",3053.872,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (10-year bands): Total",,"2022",12905.119,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (10-year bands): <15",,"2022",2527.081,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (10-year bands): 15-24",,"2022",1808.957,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (10-year bands): 25-34",,"2022",1977.801,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (10-year bands): 35-44",,"2022",1736.09,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (10-year bands): 45-54",,"2022",1993.048,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (10-year bands): 55-64",,"2022",1608.599,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (10-year bands): 65+",,"2022",1253.545,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (10-year bands): Total",,"2022",13164.298,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (10-year bands): <15",,"2022",2399.503,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (10-year bands): 15-24",,"2022",1731.8,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (10-year bands): 25-34",,"2022",1905.796,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (10-year bands): 35-44",,"2022",1685.351,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (10-year bands): 45-54",,"2022",1975.547,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (10-year bands): 55-64",,"2022",1665.974,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (10-year bands): 65+",,"2022",1800.327,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (5-year bands): Total",,"2022",26069.417,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (5-year bands): 0-4",,"2022",1698.852,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (5-year bands): 5-9",,"2022",1646.161,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (5-year bands): 10-14",,"2022",1581.571,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (5-year bands): 15-19",,"2022",1695.892,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (5-year bands): 20-24",,"2022",1844.865,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (5-year bands): 25-29",,"2022",1976.763,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (5-year bands): 30-34",,"2022",1906.834,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (5-year bands): 35-39",,"2022",1778.182,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (5-year bands): 40-44",,"2022",1643.258,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (5-year bands): 45-49",,"2022",1797.047,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (5-year bands): 50-54",,"2022",2171.547,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (5-year bands): 55-59",,"2022",1811.124,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (5-year bands): 60-64",,"2022",1463.448,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (5-year bands): 65+",,"2022",3053.872,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (5-year bands): Total",,"2022",12905.119,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (5-year bands): 0-4",,"2022",872.883,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (5-year bands): 5-9",,"2022",844.508,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (5-year bands): 10-14",,"2022",809.69,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (5-year bands): 15-19",,"2022",867.241,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (5-year bands): 20-24",,"2022",941.716,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (5-year bands): 25-29",,"2022",1007.735,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (5-year bands): 30-34",,"2022",970.066,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (5-year bands): 35-39",,"2022",903.556,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (5-year bands): 40-44",,"2022",832.535,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (5-year bands): 45-49",,"2022",906.306,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (5-year bands): 50-54",,"2022",1086.742,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (5-year bands): 55-59",,"2022",896.038,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (5-year bands): 60-64",,"2022",712.562,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (5-year bands): 65+",,"2022",1253.545,
