"ref_area.label","indicator.label","source.label","sex.label","classif1.label","classif2.label","time","obs_value","obs_status.label"
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Aggregate bands): 15-24",,"2023",1779.229,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Aggregate bands): 25-54",,"2023",5662.489,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Aggregate bands): 55-64",,"2023",1658.063,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (Aggregate bands): 65+",,"2023",1331.787,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Aggregate bands): Total",,"2023",13200.116,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Aggregate bands): <15",,"2023",2400.894,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Aggregate bands): 15-24",,"2023",1704.117,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Aggregate bands): 25-54",,"2023",5523.113,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Aggregate bands): 55-64",,"2023",1713.956,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (Aggregate bands): 65+",,"2023",1858.037,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (10-year bands): Total",,"2023",26160.821,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (10-year bands): <15",,"2023",4930.031,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (10-year bands): 15-24",,"2023",3483.347,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (10-year bands): 25-34",,"2023",3886.724,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (10-year bands): 35-44",,"2023",3466.123,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (10-year bands): 45-54",,"2023",3832.756,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (10-year bands): 55-64",,"2023",3372.019,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (10-year bands): 65+",,"2023",3189.823,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (10-year bands): Total",,"2023",12960.706,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (10-year bands): <15",,"2023",2529.137,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (10-year bands): 15-24",,"2023",1779.229,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (10-year bands): 25-34",,"2023",1978.718,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (10-year bands): 35-44",,"2023",1758.447,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (10-year bands): 45-54",,"2023",1925.325,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (10-year bands): 55-64",,"2023",1658.063,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (10-year bands): 65+",,"2023",1331.787,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (10-year bands): Total",,"2023",13200.116,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (10-year bands): <15",,"2023",2400.894,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (10-year bands): 15-24",,"2023",1704.117,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (10-year bands): 25-34",,"2023",1908.007,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (10-year bands): 35-44",,"2023",1707.676,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (10-year bands): 45-54",,"2023",1907.431,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (10-year bands): 55-64",,"2023",1713.956,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Female","Age (10-year bands): 65+",,"2023",1858.037,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (5-year bands): Total",,"2023",26160.821,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (5-year bands): 0-4",,"2023",1693.527,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (5-year bands): 5-9",,"2023",1666.926,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (5-year bands): 10-14",,"2023",1569.579,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (5-year bands): 15-19",,"2023",1671.667,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (5-year bands): 20-24",,"2023",1811.681,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (5-year bands): 25-29",,"2023",1951.35,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (5-year bands): 30-34",,"2023",1935.374,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (5-year bands): 35-39",,"2023",1797.864,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (5-year bands): 40-44",,"2023",1668.258,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (5-year bands): 45-49",,"2023",1688.195,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (5-year bands): 50-54",,"2023",2144.561,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (5-year bands): 55-59",,"2023",1903.38,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (5-year bands): 60-64",,"2023",1468.639,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Total","Age (5-year bands): 65+",,"2023",3189.823,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (5-year bands): Total",,"2023",12960.706,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (5-year bands): 0-4",,"2023",870.196,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (5-year bands): 5-9",,"2023",855.295,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (5-year bands): 10-14",,"2023",803.646,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (5-year bands): 15-19",,"2023",854.791,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (5-year bands): 20-24",,"2023",924.439,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (5-year bands): 25-29",,"2023",994.484,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (5-year bands): 30-34",,"2023",984.234,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (5-year bands): 35-39",,"2023",913.281,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (5-year bands): 40-44",,"2023",845.165,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (5-year bands): 45-49",,"2023",851.628,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (5-year bands): 50-54",,"2023",1073.698,
"Korea, Democratic People's Republic of","Population by sex and age -- UN estimates and projections, July 2022 (thousands)","ILO - Modelled Estimates","Sex: Male","Age (5-year bands): 55-59",,"2023",942.385,
